group_id	chrom	start	end	strand	gene_name	psi(control)	psi(epileptic)	delta_psi
g000160	chr1	93442250	93478207	-	Hdlbp	0.14532	0.188414	0.0430937
g000160	chr1	93442250	93478713	-	Hdlbp	0.667578	0.601469	-0.0661088
g000161	chr1	93798470	93798776	-	Dtymk	0.0805611	0.0545512	-0.02601
g000161	chr1	93798470	93800802	-	Dtymk	0.919439	0.945449	0.02601
g000162	chr1	93800910	93801690	-	Dtymk	0.0796376	0.0673771	-0.0122605
g000162	chr1	93800910	93801698	-	Dtymk	0.920362	0.932623	0.0122605
g000163	chr1	97654689	97660731	-	AC099860.1	0.521094	0.456158	-0.064936
g000163	chr1	97654689	97661831	-	AC099860.1	0.478906	0.543842	0.064936
g000164	chr1	97713144	97716542	-	Ppip5k2	0.589191	0.570557	-0.0186338
g000164	chr1	97713144	97719834	-	Ppip5k2	0.410809	0.429443	0.0186338
g000165	chr1	97713144	97719834	-	Ppip5k2	0.417528	0.360559	-0.0569683
g000165	chr1	97717561	97719834	-	Ppip5k2	0.582472	0.639441	0.0569683
g000166	chr1	97822989	97825837	-	Pam	0.9551	0.959446	0.00434555
g000167	chr1	97822989	97825837	-	Pam	0.968338	0.962688	-0.00564985
g000166	chr1	97822989	97831455	-	Pam	0.0449	0.0405544	-0.00434555
g000168	chr1	97822989	97831455	-	Pam	0.0290013	0.0265709	-0.0024304
g000167	chr1	97822992	97825837	-	Pam	0.0316624	0.0373123	0.00564985
g000168	chr1	97826037	97831455	-	Pam	0.119575	0.0988323	-0.020743
g000168	chr1	97826040	97831455	-	Pam	0.851423	0.874597	0.0231734
g000169	chr1	97853232	97864203	-	Pam	0.828861	0.775345	-0.0535161
g000169	chr1	97853232	97884126	-	Pam	0.171139	0.224655	0.0535161
g000170	chr1	97853232	97884126	-	Pam	0.0972848	0.134006	0.0367212
g000170	chr1	97864520	97884126	-	Pam	0.902715	0.865994	-0.0367212
g000171	chr1	118309866	118310637	-	Tsn	0.169699	0.11454	-0.0551582
g000171	chr1	118309866	118311001	-	Tsn	0.830301	0.88546	0.0551582
g000172	chr1	121306963	121307140	-	Insig2	0.88101	0.888902	0.00789198
g000172	chr1	121306963	121319597	-	Insig2	0.11899	0.111098	-0.00789198
g000173	chr1	121306963	121319597	-	Insig2	0.153175	0.141367	-0.0118081
g000173	chr1	121312325	121319597	-	Insig2	0.846825	0.858633	0.0118081
g000174	chr1	125910528	125911464	-	Lypd1	0.0261664	0.0468936	0.0207272
g000174	chr1	125910528	125911839	-	Lypd1	0.738973	0.789242	0.0502692
g000174	chr1	125910528	125913048	-	Lypd1	0.234861	0.163864	-0.0709964
g000175	chr1	130691148	130698679	-	Pfkfb2	0.297046	0.201959	-0.0950869
g000175	chr1	130698085	130698679	-	Pfkfb2	0.702954	0.798041	0.0950869
g000176	chr1	131292845	131296320	-	Srgap2	0.665237	0.515437	-0.149799
g000176	chr1	131295539	131296320	-	Srgap2	0.334763	0.484563	0.149799
g000177	chr1	131296466	131298332	-	Srgap2	0.903479	0.92901	0.0255305
g000177	chr1	131297199	131298332	-	Srgap2	0.0965208	0.0709904	-0.0255305
g000178	chr1	132028547	132040540	-	Mfsd4	0.31682	0.213169	-0.103652
g000178	chr1	132038973	132040540	-	Mfsd4	0.68318	0.786831	0.103652
g000179	chr1	132115952	132116447	-	Cdk18	0.984373	0.95288	-0.0314929
g000179	chr1	132115952	132116596	-	Cdk18	0.0156268	0.0471197	0.0314929
g000180	chr1	132115952	132116596	-	Cdk18	0.0217977	0.0586457	0.036848
g000180	chr1	132116489	132116596	-	Cdk18	0.978202	0.941354	-0.036848
g000181	chr1	132381181	132389902	-	Tmcc2	0.16027	0.165615	0.00534466
g000181	chr1	132381181	132390977	-	Tmcc2	0.83973	0.834385	-0.00534466
g000182	chr1	132576417	132582995	-	Nfasc	0.674985	0.577416	-0.0975694
g000182	chr1	132576417	132588074	-	Nfasc	0.0457566	0.0602898	0.0145332
g000183	chr1	132576417	132588074	-	Nfasc	0.0526356	0.0813431	0.0287075
g000182	chr1	132576417	132593351	-	Nfasc	0.1797	0.213729	0.0340289
g000184	chr1	132576417	132593351	-	Nfasc	0.230805	0.261867	0.0310617
g000182	chr1	132576417	132595484	-	Nfasc	0.0995579	0.148565	0.0490073
g000185	chr1	132576417	132595484	-	Nfasc	0.133785	0.179647	0.0458614
g000183	chr1	132584480	132588074	-	Nfasc	0.947364	0.918657	-0.0287075
g000184	chr1	132588310	132593351	-	Nfasc	0.769195	0.738133	-0.0310617
g000185	chr1	132593365	132595484	-	Nfasc	0.866215	0.820353	-0.0458614
g000186	chr1	132596648	132597765	-	Nfasc	0.253813	0.284972	0.0311584
g000186	chr1	132596648	132601971	-	Nfasc	0.746187	0.715028	-0.0311584
g000187	chr1	132596648	132601971	-	Nfasc	0.675766	0.67144	-0.00432674
g000187	chr1	132600214	132601971	-	Nfasc	0.324234	0.32856	0.00432674
g000188	chr1	132605585	132607003	-	Nfasc	0.75724	0.65217	-0.10507
g000188	chr1	132605585	132608383	-	Nfasc	0.24276	0.34783	0.10507
g000189	chr1	132605585	132608383	-	Nfasc	0.29929	0.392616	0.0933258
g000189	chr1	132607047	132608383	-	Nfasc	0.70071	0.607384	-0.0933258
g000190	chr1	132621623	132627872	-	Nfasc	0.191462	0.198995	0.00753247
g000190	chr1	132621623	132631685	-	Nfasc	0.808538	0.801005	-0.00753247
g000191	chr1	132621623	132631685	-	Nfasc	0.802392	0.785604	-0.0167871
g000191	chr1	132627922	132631685	-	Nfasc	0.197608	0.214396	0.0167871
g000192	chr1	132637091	132637864	-	Nfasc	0.712549	0.662506	-0.0500422
g000192	chr1	132637091	132642678	-	Nfasc	0.287451	0.337494	0.0500422
g000193	chr1	132637091	132642678	-	Nfasc	0.276477	0.328817	0.0523401
g000193	chr1	132637881	132642678	-	Nfasc	0.723523	0.671183	-0.0523401
g000194	chr1	132665587	132707099	-	Nfasc	0.180587	0.184823	0.004236
g000194	chr1	132665587	132741671	-	Nfasc	0.819413	0.815177	-0.004236
g000195	chr1	133012711	133018777	-	Mdm4	0.549941	0.528996	-0.0209448
g000195	chr1	133012714	133018777	-	Mdm4	0.450059	0.471004	0.0209448
g000196	chr1	133637456	133638533	-	Zc3h11a,RP24-200D3.4	0.104028	0.113706	0.00967827
g000196	chr1	133637459	133638533	-	Zc3h11a	0.895972	0.886294	-0.00967827
g000197	chr1	133654032	133655345	-	Zc3h11a	0.700794	0.693793	-0.00700136
g000198	chr1	133654032	133655345	-	Zc3h11a	0.833332	0.795444	-0.0378874
g000197	chr1	133654032	133661237	-	Zc3h11a	0.299206	0.306207	0.00700136
g000199	chr1	133654032	133661237	-	Zc3h11a	0.269644	0.257397	-0.0122466
g000198	chr1	133654438	133655345	-	Zc3h11a	0.166668	0.204556	0.0378874
g000199	chr1	133655398	133661237	-	Zc3h11a	0.730356	0.742603	0.0122466
g000200	chr1	133706996	133711632	-	Atp2b4	0.303302	0.3067	0.00339887
g000200	chr1	133706996	133711642	-	Atp2b4	0.628449	0.63705	0.0086015
g000200	chr1	133706996	133715054	-	Atp2b4	0.0682495	0.0562492	-0.0120004
g000201	chr1	133706996	133715054	-	Atp2b4	0.0768	0.0643427	-0.0124573
g000201	chr1	133711822	133715054	-	Atp2b4	0.9232	0.935657	0.0124573
g000202	chr1	133735209	133736257	-	Atp2b4	0.118892	0.10645	-0.0124414
g000202	chr1	133735209	133736616	-	Atp2b4	0.881108	0.89355	0.0124414
g000203	chr1	134203590	134234015	-	Adora1	0.966605	0.967279	0.000674275
g000203	chr1	134203590	134235228	-	Adora1	0.0333954	0.0327211	-0.000674275
g000204	chr1	134203590	134235228	-	Adora1	0.135359	0.169355	0.0339952
g000204	chr1	134234412	134235228	-	Adora1	0.382393	0.354836	-0.0275561
g000204	chr1	134234446	134235228	-	Adora1	0.345184	0.346779	0.00159531
g000204	chr1	134234473	134235228	-	Adora1	0.137064	0.12903	-0.0080344
g000205	chr1	134298828	134299026	-	Ppfia4	0.38176	0.34447	-0.0372899
g000205	chr1	134298828	134299291	-	Ppfia4	0.61824	0.65553	0.0372899
g000206	chr1	134298828	134299291	-	Ppfia4	0.638519	0.712531	0.0740116
g000206	chr1	134299136	134299291	-	Ppfia4	0.361481	0.287469	-0.0740116
g000207	chr1	134332928	134344232	-	Ppfia4	0.0673856	0.0358766	-0.0315089
g000207	chr1	134332928	134344593	-	Ppfia4	0.932614	0.964123	0.0315089
g000208	chr1	134352435	134352975	-	Tmem183a	0.0760413	0.0915422	0.0155009
g000208	chr1	134352435	134354661	-	Tmem183a	0.923959	0.908458	-0.0155009
g000209	chr1	134352435	134354661	-	Tmem183a	0.929767	0.924809	-0.0049588
g000209	chr1	134353137	134354661	-	Tmem183a	0.0702327	0.0751915	0.0049588
g000210	chr1	134355713	134360757	-	Tmem183a	0.13462	0.144068	0.00944818
g000210	chr1	134355716	134360757	-	Tmem183a	0.86538	0.855932	-0.00944818
g000211	chr1	134760495	134765897	-	Ppp1r12b	0.118245	0.0847662	-0.0334787
g000211	chr1	134760495	134771998	-	Ppp1r12b	0.881755	0.915234	0.0334787
g000212	chr1	134760495	134771998	-	Ppp1r12b	0.876737	0.901866	0.0251285
g000212	chr1	134766077	134771998	-	Ppp1r12b	0.123263	0.0981343	-0.0251285
g000213	chr1	135372364	135373152	-	Shisa4	0.908061	0.92388	0.015819
g000213	chr1	135372364	135374378	-	Shisa4	0.0919388	0.0761197	-0.015819
g000214	chr1	135372364	135374378	-	Shisa4	0.091847	0.0770701	-0.0147769
g000214	chr1	135373285	135374378	-	Shisa4	0.908153	0.92293	0.0147769
g000215	chr1	135420353	135426931	-	Ipo9	0.245048	0.310318	0.0652693
g000215	chr1	135420353	135430268	-	Ipo9	0.754952	0.689682	-0.0652693
g000216	chr1	135420353	135430268	-	Ipo9	0.782658	0.762397	-0.0202612
g000216	chr1	135427041	135430268	-	Ipo9	0.217342	0.237603	0.0202612
g000217	chr1	136274873	136276538	-	Camsap2	0.963501	0.979151	0.0156499
g000217	chr1	136274900	136276538	-	Camsap2	0.0364985	0.0208487	-0.0156499
g000218	chr1	136293421	136297284	-	Camsap2	0.897144	0.84742	-0.0497244
g000218	chr1	136293421	136297742	-	Camsap2	0.102856	0.15258	0.0497244
g000219	chr1	136293421	136297742	-	Camsap2	0.105129	0.16438	0.0592512
g000219	chr1	136297316	136297742	-	Camsap2	0.894871	0.83562	-0.0592512
g000220	chr1	138828710	138832702	-	Lhx9	0.776689	0.864491	0.087802
g000220	chr1	138831624	138832702	-	Lhx9	0.223311	0.135509	-0.087802
g000221	chr1	138853672	138856074	-	RP24-214P19.2	0.31549	0.266811	-0.0486788
g000221	chr1	138853672	138856581	-	RP24-214P19.2	0.68451	0.733189	0.0486788
g000222	chr1	139883375	139884107	-	.	0.657274	0.732663	0.0753889
g000222	chr1	139883378	139884107	-	.	0.342726	0.267337	-0.0753889
g000223	chr1	140108940	140112433	-	Cfh	0.661285	0.720982	0.0596969
g000223	chr1	140108943	140112433	-	Cfh	0.338715	0.279018	-0.0596969
g000224	chr1	150388619	150390236	-	AC121113.1	0.191704	0.210372	0.0186682
g000224	chr1	150388657	150390236	-	AC121113.1	0.808296	0.789628	-0.0186682
g000225	chr1	151243019	151250559	-	.	0.0869602	0.46875	0.38179
g000225	chr1	151248759	151250559	-	.	0.91304	0.53125	-0.38179
g000226	chr1	152586615	152623818	-	Rgl1	0.714573	0.735605	0.0210315
g000226	chr1	152586615	152674860	-	Rgl1	0.285427	0.264395	-0.0210315
g000227	chr1	152586615	152674860	-	Rgl1	0.23415	0.234973	0.000822591
g000227	chr1	152623928	152674860	-	Rgl1	0.76585	0.765027	-0.000822591
g000228	chr1	152623928	152674860	-	Rgl1	0.913341	0.870094	-0.0432466
g000228	chr1	152623928	152624984	-	Rgl1	0.0866592	0.129906	0.0432466
g000229	chr1	152675023	152765907	-	Rgl1	0.416568	0.37144	-0.0451285
g000229	chr1	152675026	152765907	-	Rgl1	0.583432	0.62856	0.0451285
g000230	chr1	152841593	152843230	-	Smg7	0.905692	0.891065	-0.0146277
g000230	chr1	152841593	152844036	-	Smg7	0.0943077	0.108935	0.0146277
g000231	chr1	152841593	152844036	-	Smg7	0.108042	0.107093	-0.000948769
g000231	chr1	152843379	152844036	-	Smg7	0.891958	0.892907	0.000948769
g000232	chr1	152846263	152848596	-	Smg7	0.338367	0.347368	0.00900029
g000232	chr1	152846263	152848734	-	Smg7	0.661633	0.652632	-0.00900029
g000233	chr1	152870791	152878041	-	Smg7	0.340616	0.382556	0.0419401
g000233	chr1	152870791	152902509	-	Smg7	0.659384	0.617444	-0.0419401
g000234	chr1	152870791	152902509	-	Smg7	0.749912	0.671393	-0.0785186
g000234	chr1	152878177	152902509	-	Smg7	0.250088	0.328607	0.0785186
g000235	chr1	153475709	153476424	-	Dhx9	0.0409038	0.0631175	0.0222137
g000235	chr1	153475709	153478041	-	Dhx9	0.959096	0.936882	-0.0222137
g000236	chr1	153475709	153478041	-	Dhx9	0.966997	0.94468	-0.0223171
g000236	chr1	153476562	153478041	-	Dhx9	0.0330033	0.0553204	0.0223171
g000237	chr1	153478978	153481132	-	Dhx9	0.11843	0.11328	-0.00514931
g000237	chr1	153478981	153481132	-	Dhx9	0.88157	0.88672	0.00514931
g000238	chr1	154403858	154407700	-	Cacna1e	0.0856482	0.075514	-0.0101342
g000238	chr1	154403858	154407712	-	Cacna1e	0.914352	0.924486	0.0101342
g000239	chr1	154486707	154488044	-	Cacna1e	0.731091	0.693304	-0.0377874
g000239	chr1	154486707	154488785	-	Cacna1e	0.268909	0.306696	0.0377874
g000240	chr1	154486707	154488785	-	Cacna1e	0.308052	0.352003	0.0439515
g000240	chr1	154488133	154488785	-	Cacna1e	0.691948	0.647997	-0.0439515
g000241	chr1	156020023	156022300	-	Tor1aip1	0.783971	0.839077	0.0551063
g000241	chr1	156018259	156022300	-	Tor1aip1	0.216029	0.160923	-0.0551063
g000242	chr1	156706167	156716888	-	Fam20b	0.779521	0.756542	-0.0229785
g000242	chr1	156706167	156718866	-	Fam20b	0.220479	0.243458	0.0229785
g000243	chr1	156706167	156718866	-	Fam20b	0.428585	0.442809	0.0142237
g000243	chr1	156716980	156718866	-	Fam20b	0.571415	0.557191	-0.0142237
g000244	chr1	156888030	156892908	-	Ralgps2	0.138816	0.135524	-0.00329157
g000244	chr1	156888030	156900586	-	Ralgps2	0.861184	0.864476	0.00329157
g000245	chr1	156888030	156900586	-	Ralgps2	0.865546	0.844741	-0.0208047
g000245	chr1	156893012	156900586	-	Ralgps2	0.134454	0.155259	0.0208047
g000246	chr1	157140875	157143570	-	Rasal2	0.138895	0.187497	0.048602
g000246	chr1	157140875	157146190	-	Rasal2	0.861105	0.812503	-0.048602
g000247	chr1	157140875	157146190	-	Rasal2	0.800463	0.772272	-0.0281915
g000247	chr1	157143600	157146190	-	Rasal2	0.199537	0.227728	0.0281915
g000248	chr1	160247569	160257443	-	Rabgap1l	0.896782	0.915419	0.0186368
g000248	chr1	160257266	160257443	-	Rabgap1l	0.103218	0.0845809	-0.0186368
g000249	chr1	160342164	160351221	-	Rabgap1l	0.767797	0.792275	0.0244774
g000249	chr1	160342164	160392182	-	Rabgap1l	0.232203	0.207725	-0.0244774
g000250	chr1	161244342	161247257	-	Prdx6	0.980079	0.978037	-0.00204214
g000250	chr1	161244342	161251022	-	Prdx6	0.0199211	0.0219632	0.00204214
g000251	chr1	161244342	161251022	-	Prdx6	0.0250222	0.028099	0.00307682
g000251	chr1	161247413	161251022	-	Prdx6	0.959783	0.955074	-0.0047085
g000252	chr1	161247413	161251022	-	Prdx6	0.977639	0.979541	0.0019029
g000251	chr1	161249469	161251022	-	Prdx6	0.0151951	0.0168268	0.00163168
g000252	chr1	161247413	161249359	-	Prdx6	0.0223615	0.0204586	-0.0019029
g000253	chr1	161820447	161827657	-	Suco	0.100088	0.0948674	-0.00522056
g000253	chr1	161820450	161827657	-	Suco	0.899912	0.905133	0.00522056
g000254	chr1	161852935	161853715	-	Suco	0.399898	0.389681	-0.0102164
g000254	chr1	161852947	161853715	-	Suco	0.600102	0.610319	0.0102164
g000255	chr1	161992091	162010868	-	Dnm3	0.878002	0.832822	-0.0451804
g000255	chr1	162006445	162010868	-	Dnm3	0.121998	0.167178	0.0451804
g000256	chr1	162231767	162273620	-	Dnm3	0.134923	0.173456	0.0385338
g000256	chr1	162231767	162274488	-	Dnm3	0.865077	0.826544	-0.0385338
g000257	chr1	162231767	162274488	-	Dnm3	0.909286	0.862973	-0.0463131
g000257	chr1	162273649	162274488	-	Dnm3	0.0907135	0.137027	0.0463131
g000258	chr1	162673656	162674099	-	Prrc2c	0.177406	0.329172	0.151766
g000258	chr1	162673656	162675605	-	Prrc2c	0.822594	0.670828	-0.151766
g000259	chr1	162673656	162675605	-	Prrc2c	0.898198	0.738254	-0.159944
g000259	chr1	162674151	162675605	-	Prrc2c	0.101802	0.261746	0.159944
g000260	chr1	162674151	162675605	-	Prrc2c	0.750262	0.763671	0.0134091
g000260	chr1	162674151	162676691	-	Prrc2c	0.249738	0.236329	-0.0134091
g000261	chr1	162674151	162676691	-	Prrc2c	0.0297924	0.0781161	0.0483237
g000261	chr1	162675841	162676691	-	Prrc2c	0.970208	0.921884	-0.0483237
g000262	chr1	162678228	162679485	-	Prrc2c	0.616712	0.644641	0.0279294
g000262	chr1	162678228	162679500	-	Prrc2c	0.383288	0.355359	-0.0279294
g000263	chr1	162720606	162721430	-	Prrc2c	0.715125	0.740151	0.0250267
g000263	chr1	162720606	162721445	-	Prrc2c	0.284875	0.259849	-0.0250267
g000264	chr1	162723281	162724704	-	Prrc2c	0.340714	0.360968	0.0202542
g000264	chr1	162723287	162724704	-	Prrc2c	0.659286	0.639032	-0.0202542
g000265	chr1	162859562	162859801	-	Fmo1	0.687484	0.776115	0.0886306
g000265	chr1	162859562	162866239	-	Fmo1	0.312516	0.223885	-0.0886306
g000266	chr1	165228447	165236378	-	Tiprl	0.0869464	0.08044	-0.00650639
g000266	chr1	165228447	165236730	-	Tiprl	0.913054	0.91956	0.00650639
g000267	chr1	165357546	165367446	-	Dcaf6	0.228416	0.260082	0.0316658
g000267	chr1	165357546	165388658	-	Dcaf6	0.771584	0.739918	-0.0316658
g000268	chr1	165357546	165388658	-	Dcaf6	0.750373	0.704688	-0.0456843
g000268	chr1	165367505	165388658	-	Dcaf6	0.249627	0.295312	0.0456843
g000269	chr1	165429315	165460131	-	Dcaf6	0.984136	0.968572	-0.0155636
g000269	chr1	165429315	165460639	-	Dcaf6	0.0158639	0.0314275	0.0155636
g000270	chr1	165593677	165601750	-	Mpzl1	0.488736	0.535588	0.0468515
g000270	chr1	165593677	165604610	-	Mpzl1	0.511264	0.464412	-0.0468515
g000271	chr1	165593677	165604610	-	Mpzl1	0.478724	0.489974	0.01125
g000271	chr1	165601855	165604610	-	Mpzl1	0.521276	0.510026	-0.01125
g000272	chr1	168121480	168183530	-	Pbx1	0.166635	0.13132	-0.0353147
g000272	chr1	168158824	168183530	-	Pbx1	0.833365	0.86868	0.0353147
g000273	chr1	168183619	168184956	-	Pbx1	0.859546	0.781784	-0.0777621
g000273	chr1	168183619	168191278	-	Pbx1	0.140454	0.218216	0.0777621
g000274	chr1	168183619	168191278	-	Pbx1	0.130596	0.245361	0.114765
g000274	chr1	168185068	168191278	-	Pbx1	0.869404	0.754639	-0.114765
g000275	chr1	170143463	170147996	-	Uap1	0.164428	0.243803	0.0793744
g000275	chr1	170143463	170149271	-	Uap1	0.835572	0.756197	-0.0793744
g000276	chr1	170143463	170149271	-	Uap1	0.892035	0.851655	-0.0403806
g000276	chr1	170148046	170149271	-	Uap1	0.107965	0.148345	0.0403806
g000277	chr1	170320587	170323911	-	Nos1ap	0.468872	0.441618	-0.027254
g000277	chr1	170320587	170327518	-	Nos1ap	0.531128	0.558382	0.027254
g000278	chr1	170375306	170390731	-	Nos1ap	0.882597	0.846194	-0.036403
g000278	chr1	170375321	170390731	-	Nos1ap	0.117403	0.153806	0.036403
g000279	chr1	170787457	170788608	-	Atf6	0.149359	0.124511	-0.024848
g000279	chr1	170787460	170788608	-	Atf6	0.850641	0.875489	0.024848
g000280	chr1	170855189	170857378	-	Atf6	0.316169	0.325711	0.00954225
g000280	chr1	170855189	170867650	-	Atf6	0.683831	0.674289	-0.00954225
g000281	chr1	170881028	170885067	-	Dusp12	0.642545	0.695816	0.0532715
g000281	chr1	170881041	170885067	-	Dusp12	0.357455	0.304184	-0.0532715
g000282	chr1	171057945	171058586	-	Fcgr3	0.237211	0.176132	-0.061079
g000282	chr1	171057948	171058586	-	Fcgr3	0.762789	0.823868	0.061079
g000283	chr1	171129905	171135993	-	Sdhc	0.960586	0.955485	-0.00510123
g000283	chr1	171129905	171138694	-	Sdhc	0.0394143	0.0445155	0.00510123
g000284	chr1	171129905	171138694	-	Sdhc	0.0353636	0.0404314	0.00506782
g000284	chr1	171136156	171138694	-	Sdhc	0.964636	0.959569	-0.00506782
g000285	chr1	171345000	171345191	-	Nit1	0.168381	0.186032	0.017651
g000285	chr1	171345000	171345536	-	Nit1	0.229587	0.266143	0.0365559
g000285	chr1	171345000	171345568	-	Nit1	0.602032	0.547826	-0.0542069
g000286	chr1	172199190	172200408	-	Pea15a	0.0213858	0.0215989	0.000213142
g000286	chr1	172199266	172200408	-	Pea15a	0.978614	0.978401	-0.000213142
g000287	chr1	172199266	172200408	-	Pea15a	0.993967	0.993681	-0.000286097
g000287	chr1	172199266	172200474	-	Pea15a	0.00603312	0.00631922	0.000286097
g000288	chr1	172328098	172329135	-	Kcnj9	0.839012	0.891729	0.052717
g000288	chr1	172328128	172329135	-	Kcnj9	0.160988	0.108271	-0.052717
g000289	chr1	173346562	173349022	-	Cadm3	0.032914	0.0605526	0.0276386
g000289	chr1	173346562	173367413	-	Cadm3	0.967086	0.939447	-0.0276386
g000290	chr1	173346562	173367413	-	Cadm3	0.981604	0.955209	-0.0263951
g000290	chr1	173349123	173367413	-	Cadm3	0.0183957	0.0447908	0.0263951
g000291	chr1	175059794	175066617	-	Rgs7	0.458105	0.546664	0.088559
g000291	chr1	175059794	175076017	-	Rgs7	0.378498	0.314819	-0.0636793
g000291	chr1	175059794	175078189	-	Rgs7	0.163397	0.138517	-0.0248796
g000292	chr1	175059794	175078189	-	Rgs7	0.177129	0.157203	-0.019926
g000292	chr1	175066694	175078189	-	Rgs7	0.457254	0.548866	0.0916129
g000292	chr1	175076097	175078189	-	Rgs7	0.365618	0.293931	-0.0716869
g000293	chr1	176740089	176742471	-	Cep170	0.283943	0.307568	0.0236253
g000293	chr1	176740089	176742501	-	Cep170	0.663712	0.571575	-0.0921367
g000293	chr1	176740089	176742552	-	Cep170	0.0523454	0.120857	0.0685114
g000294	chr1	176750052	176755166	-	Cep170	0.410459	0.4177	0.00724073
g000294	chr1	176750160	176755166	-	Cep170	0.589541	0.5823	-0.00724073
g000295	chr1	176758517	176761351	-	Cep170	0.858908	0.87415	0.0152412
g000295	chr1	176758517	176769713	-	Cep170	0.141092	0.12585	-0.0152412
g000296	chr1	176758517	176769713	-	Cep170	0.113816	0.120705	0.00688862
g000296	chr1	176761500	176769713	-	Cep170	0.272386	0.249369	-0.0230173
g000297	chr1	176761500	176769713	-	Cep170	0.350957	0.325349	-0.0256088
g000296	chr1	176769526	176769713	-	Cep170	0.613797	0.629926	0.0161287
g000297	chr1	176761500	176769233	-	Cep170	0.649043	0.674651	0.0256088
g000298	chr1	177131096	177209976	-	Akt3	0.0545254	0.05298	-0.00154544
g000298	chr1	177131096	177248676	-	Akt3	0.945475	0.94702	0.00154544
g000299	chr1	177131096	177248676	-	Akt3	0.958726	0.957208	-0.00151794
g000299	chr1	177210037	177248676	-	Akt3	0.041274	0.042792	0.00151794
g000300	chr1	180437550	180442544	-	AC121838.2	0.622734	0.797747	0.175013
g000300	chr1	180438363	180442544	-	AC121838.2	0.377266	0.202253	-0.175013
g000301	chr1	181177831	181181304	-	Wdr26	0.973478	0.958702	-0.0147765
g000301	chr1	181180648	181181304	-	Wdr26	0.0265218	0.0412983	0.0147765
g000302	chr1	181203160	181209003	-	Wdr26	0.392733	0.338686	-0.0540468
g000302	chr1	181203160	181209051	-	Wdr26	0.607267	0.661314	0.0540468
g000303	chr1	181908376	181911597	-	Enah	0.10075	0.121791	0.0210413
g000303	chr1	181908376	181913307	-	Enah	0.89925	0.878209	-0.0210413
g000304	chr1	181908376	181913307	-	Enah	0.884596	0.870904	-0.0136917
g000304	chr1	181911659	181913307	-	Enah	0.115404	0.129096	0.0136917
g000305	chr1	181921768	181923560	-	Enah	0.271117	0.356748	0.0856313
g000305	chr1	181922500	181923560	-	Enah	0.728883	0.643252	-0.0856313
g000306	chr1	181930762	181956394	-	Enah	0.671769	0.737891	0.0661223
g000306	chr1	181931185	181956394	-	Enah	0.0785129	0.0528778	-0.025635
g000306	chr1	181935716	181956394	-	Enah	0.249719	0.209231	-0.0404873
